,Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Weekday,Discounted Price,Sell Through Rate
32802,2022-11-25,S001,P0003,Clothing,North,470,87,499,56.15,10,Rainy,0,52.4,Autumn,0,118,2022,11,25,Friday,50.535,0.1851063829787234
32803,2022-11-25,S001,P0004,Electronics,North,153,62,165,85.67,15,Rainy,1,99.65,Autumn,0,75,2022,11,25,Friday,72.8195,0.40522875816993464
32804,2022-11-25,S001,P0005,Groceries,North,243,195,613,68.83,10,Rainy,1,67.76,Autumn,0,166,2022,11,25,Friday,61.947,0.8024691358024691
32805,2022-11-25,S001,P0006,Toys,North,458,99,0,40.42,5,Rainy,0,45.34,Autumn,0,106,2022,11,25,Friday,38.399,0.21615720524017468
32806,2022-11-25,S001,P0007,Groceries,North,455,79,0,26.14,10,Rainy,1,22.46,Autumn,0,132,2022,11,25,Friday,23.526,0.17362637362637362
32807,2022-11-25,S001,P0008,Electronics,North,53,45,50,32.99,10,Rainy,0,35.73,Autumn,0,40,2022,11,25,Friday,29.691000000000003,0.8490566037735849
32808,2022-11-25,S001,P0009,Clothing,North,130,105,123,88.86,5,Rainy,0,96.91,Autumn,0,110,2022,11,25,Friday,84.417,0.8076923076923077
32809,2022-11-25,S001,P0010,Furniture,North,204,71,0,105.25,20,Rainy,1,123.62,Autumn,0,82,2022,11,25,Friday,84.2,0.3480392156862745
32810,2022-11-25,S001,P0011,Furniture,North,148,64,0,142.43,10,Rainy,0,161.92,Autumn,0,68,2022,11,25,Friday,128.187,0.43243243243243246
32811,2022-11-25,S001,P0012,Groceries,North,143,81,0,70.31,25,Rainy,1,64.72,Autumn,0,121,2022,11,25,Friday,52.7325,0.5664335664335665
32812,2022-11-25,S001,P0013,Toys,North,85,40,52,30.96,0,Rainy,0,27.4,Autumn,0,61,2022,11,25,Friday,30.96,0.47058823529411764
32813,2022-11-25,S001,P0014,Groceries,North,873,115,0,78.35,10,Rainy,0,67.57,Autumn,0,139,2022,11,25,Friday,70.515,0.13172966781214204
32814,2022-11-25,S001,P0015,Toys,North,123,123,147,17.39,5,Rainy,0,19.46,Autumn,0,137,2022,11,25,Friday,16.5205,1.0
32815,2022-11-25,S001,P0016,Groceries,North,243,123,0,31.35,25,Rainy,1,35.0,Autumn,0,121,2022,11,25,Friday,23.512500000000003,0.5061728395061729
32816,2022-11-25,S001,P0017,Toys,North,187,49,0,17.97,15,Rainy,1,21.6,Autumn,0,74,2022,11,25,Friday,15.274499999999998,0.2620320855614973
32817,2022-11-25,S001,P0018,Groceries,North,135,48,88,56.3,0,Rainy,0,61.37,Autumn,0,76,2022,11,25,Friday,56.3,0.35555555555555557
32818,2022-11-25,S001,P0019,Furniture,North,105,59,79,114.93,0,Rainy,0,128.88,Autumn,0,80,2022,11,25,Friday,114.93,0.5619047619047619
32819,2022-11-25,S001,P0020,Furniture,North,45,16,0,88.88,10,Rainy,0,80.76,Autumn,0,15,2022,11,25,Friday,79.992,0.35555555555555557
32820,2022-11-25,S002,P0001,Groceries,South,433,96,376,95.12,0,Snowy,0,108.98,Autumn,0,151,2022,11,25,Friday,95.12,0.22170900692840648
32821,2022-11-25,S002,P0002,Toys,South,229,68,0,26.39,15,Snowy,1,24.64,Autumn,0,62,2022,11,25,Friday,22.4315,0.29694323144104806
32822,2022-11-25,S002,P0003,Groceries,South,306,121,339,83.02,5,Snowy,0,76.96,Autumn,0,106,2022,11,25,Friday,78.86899999999999,0.3954248366013072
32823,2022-11-25,S002,P0004,Groceries,South,363,120,443,42.15,10,Snowy,1,44.79,Autumn,0,131,2022,11,25,Friday,37.935,0.3305785123966942
32824,2022-11-25,S002,P0005,Electronics,South,280,74,0,69.87,25,Snowy,1,62.78,Autumn,0,82,2022,11,25,Friday,52.4025,0.2642857142857143
32825,2022-11-25,S002,P0006,Clothing,South,132,82,0,59.06,5,Snowy,0,67.81,Autumn,0,79,2022,11,25,Friday,56.107,0.6212121212121212
32826,2022-11-25,S002,P0007,Toys,South,556,99,0,20.96,25,Snowy,1,22.75,Autumn,0,89,2022,11,25,Friday,15.72,0.17805755395683454
32827,2022-11-25,S002,P0008,Groceries,South,217,72,0,25.04,5,Snowy,0,21.59,Autumn,0,89,2022,11,25,Friday,23.787999999999997,0.3317972350230415
32828,2022-11-25,S002,P0009,Groceries,South,179,110,0,64.65,5,Snowy,0,61.36,Autumn,0,109,2022,11,25,Friday,61.417500000000004,0.6145251396648045
32829,2022-11-25,S002,P0010,Groceries,South,98,98,131,88.03,10,Snowy,1,82.94,Autumn,0,112,2022,11,25,Friday,79.227,1.0
32830,2022-11-25,S002,P0011,Groceries,South,119,95,0,94.56,5,Snowy,0,104.88,Autumn,0,112,2022,11,25,Friday,89.832,0.7983193277310925
32831,2022-11-25,S002,P0012,Electronics,South,406,86,0,55.23,25,Snowy,1,65.3,Autumn,0,116,2022,11,25,Friday,41.4225,0.21182266009852216
32832,2022-11-25,S002,P0013,Groceries,South,315,57,0,20.91,5,Snowy,0,18.39,Autumn,0,81,2022,11,25,Friday,19.8645,0.18095238095238095
32833,2022-11-25,S002,P0014,Electronics,South,716,62,0,109.2,10,Snowy,0,130.1,Autumn,0,87,2022,11,25,Friday,98.28,0.08659217877094973
32834,2022-11-25,S002,P0015,Clothing,South,407,73,0,68.48,5,Snowy,0,63.53,Autumn,0,95,2022,11,25,Friday,65.056,0.17936117936117937
32835,2022-11-25,S002,P0016,Clothing,South,124,83,0,86.53,15,Snowy,1,83.52,Autumn,0,123,2022,11,25,Friday,73.5505,0.6693548387096774
32836,2022-11-25,S002,P0017,Toys,South,0,0,0,17.23,10,Snowy,1,20.17,Autumn,0,69,2022,11,25,Friday,15.507000000000001,
32837,2022-11-25,S002,P0018,Clothing,South,142,85,0,24.2,10,Snowy,0,27.2,Autumn,0,85,2022,11,25,Friday,21.78,0.5985915492957746
32838,2022-11-25,S002,P0019,Clothing,South,397,169,0,110.29,0,Snowy,0,97.81,Autumn,0,154,2022,11,25,Friday,110.29,0.4256926952141058
32839,2022-11-25,S002,P0020,Furniture,South,50,50,0,137.22,0,Snowy,0,118.62,Autumn,0,76,2022,11,25,Friday,137.22,1.0
32840,2022-11-25,S003,P0001,Toys,East,303,79,0,16.47,0,Cloudy,0,17.42,Autumn,0,89,2022,11,25,Friday,16.47,0.2607260726072607
32841,2022-11-25,S003,P0002,Groceries,East,702,71,0,43.44,15,Cloudy,1,50.79,Autumn,0,70,2022,11,25,Friday,36.924,0.10113960113960115
32842,2022-11-25,S003,P0003,Electronics,East,165,113,119,97.82,5,Cloudy,0,92.93,Autumn,0,123,2022,11,25,Friday,92.92899999999999,0.6848484848484848
32843,2022-11-25,S003,P0004,Groceries,East,126,102,307,20.76,15,Cloudy,1,22.95,Autumn,0,115,2022,11,25,Friday,17.646,0.8095238095238095
32844,2022-11-25,S003,P0005,Toys,East,57,57,0,24.23,10,Cloudy,1,22.85,Autumn,0,134,2022,11,25,Friday,21.807000000000002,1.0
32845,2022-11-25,S003,P0006,Toys,East,199,88,0,40.9,5,Cloudy,0,34.96,Autumn,0,108,2022,11,25,Friday,38.855,0.44221105527638194
32846,2022-11-25,S003,P0007,Groceries,East,431,63,0,14.88,15,Cloudy,1,13.83,Autumn,0,104,2022,11,25,Friday,12.648,0.14617169373549885
32847,2022-11-25,S003,P0008,Clothing,East,119,113,0,118.87,5,Cloudy,0,101.86,Autumn,0,104,2022,11,25,Friday,112.9265,0.9495798319327731
32848,2022-11-25,S003,P0009,Groceries,East,146,113,102,57.02,5,Cloudy,0,56.31,Autumn,0,114,2022,11,25,Friday,54.169,0.773972602739726
32849,2022-11-25,S003,P0010,Groceries,East,132,132,210,43.19,15,Cloudy,1,49.8,Autumn,0,188,2022,11,25,Friday,36.711499999999994,1.0
32850,2022-11-25,S003,P0011,Electronics,East,347,142,0,133.76,5,Cloudy,0,129.14,Autumn,0,120,2022,11,25,Friday,127.07199999999999,0.4092219020172911
32851,2022-11-25,S003,P0012,Furniture,East,92,76,0,83.08,25,Cloudy,1,100.35,Autumn,0,109,2022,11,25,Friday,62.31,0.8260869565217391
32852,2022-11-25,S003,P0013,Groceries,East,474,155,0,86.69,0,Cloudy,0,104.29,Autumn,0,156,2022,11,25,Friday,86.69,0.3270042194092827
32853,2022-11-25,S003,P0014,Groceries,East,625,82,0,87.82,10,Cloudy,0,79.63,Autumn,0,90,2022,11,25,Friday,79.038,0.1312
32854,2022-11-25,S003,P0015,Groceries,East,440,12,0,70.99,5,Cloudy,0,66.75,Autumn,0,14,2022,11,25,Friday,67.44049999999999,0.02727272727272727
32855,2022-11-25,S003,P0016,Electronics,East,195,89,0,97.87,15,Cloudy,1,85.57,Autumn,0,123,2022,11,25,Friday,83.1895,0.4564102564102564
32856,2022-11-25,S003,P0017,Furniture,East,468,167,475,127.81,15,Cloudy,1,154.33,Autumn,0,141,2022,11,25,Friday,108.6385,0.35683760683760685
32857,2022-11-25,S003,P0018,Furniture,East,800,128,0,152.71,10,Cloudy,0,147.93,Autumn,0,130,2022,11,25,Friday,137.43900000000002,0.16
32858,2022-11-25,S003,P0019,Groceries,East,144,60,0,49.09,0,Cloudy,0,51.86,Autumn,0,65,2022,11,25,Friday,49.09,0.4166666666666667
32859,2022-11-25,S003,P0020,Clothing,East,42,42,0,75.56,0,Cloudy,0,69.58,Autumn,0,85,2022,11,25,Friday,75.56,1.0
32860,2022-11-25,S004,P0001,Groceries,West,214,98,0,10.89,5,Sunny,0,10.05,Autumn,0,92,2022,11,25,Friday,10.3455,0.45794392523364486
32861,2022-11-25,S004,P0002,Groceries,West,224,99,206,17.24,20,Sunny,1,20.46,Autumn,0,117,2022,11,25,Friday,13.792,0.4419642857142857
32862,2022-11-25,S004,P0003,Furniture,West,265,113,331,165.58,0,Sunny,0,163.17,Autumn,0,110,2022,11,25,Friday,165.58,0.42641509433962266
32863,2022-11-25,S004,P0004,Groceries,West,377,49,0,38.69,15,Sunny,1,43.51,Autumn,0,52,2022,11,25,Friday,32.8865,0.129973474801061
32864,2022-11-25,S004,P0005,Clothing,West,184,91,119,63.62,25,Sunny,1,59.53,Autumn,0,127,2022,11,25,Friday,47.714999999999996,0.4945652173913043
32865,2022-11-25,S004,P0006,Groceries,West,459,98,0,39.91,5,Sunny,0,36.37,Autumn,0,126,2022,11,25,Friday,37.9145,0.21350762527233116
32866,2022-11-25,S004,P0007,Groceries,West,114,114,0,31.99,10,Sunny,1,35.37,Autumn,0,170,2022,11,25,Friday,28.791,1.0
32867,2022-11-25,S004,P0008,Furniture,West,131,90,96,101.62,5,Sunny,0,95.7,Autumn,0,83,2022,11,25,Friday,96.539,0.6870229007633588
32868,2022-11-25,S004,P0009,Clothing,West,142,142,367,130.06,10,Sunny,0,120.48,Autumn,0,152,2022,11,25,Friday,117.054,1.0
32869,2022-11-25,S004,P0010,Groceries,West,298,110,0,20.49,20,Sunny,1,21.82,Autumn,0,94,2022,11,25,Friday,16.392,0.3691275167785235
32870,2022-11-25,S004,P0011,Clothing,West,866,87,0,56.06,5,Sunny,0,54.89,Autumn,0,77,2022,11,25,Friday,53.257,0.10046189376443418
32871,2022-11-25,S004,P0012,Electronics,West,106,100,122,105.16,20,Sunny,1,93.5,Autumn,0,120,2022,11,25,Friday,84.128,0.9433962264150944
32872,2022-11-25,S004,P0013,Groceries,West,465,120,0,20.84,10,Sunny,0,20.3,Autumn,0,119,2022,11,25,Friday,18.756,0.25806451612903225
32873,2022-11-25,S004,P0014,Furniture,West,241,64,0,163.31,0,Sunny,0,184.25,Autumn,0,67,2022,11,25,Friday,163.31,0.26556016597510373
32874,2022-11-25,S004,P0015,Furniture,West,312,87,237,92.23,10,Sunny,0,89.5,Autumn,0,75,2022,11,25,Friday,83.007,0.27884615384615385
32875,2022-11-25,S004,P0016,Furniture,West,422,112,0,123.43,10,Sunny,1,109.64,Autumn,0,103,2022,11,25,Friday,111.087,0.26540284360189575
32876,2022-11-25,S004,P0017,Clothing,West,163,64,95,71.79,25,Sunny,1,85.25,Autumn,0,90,2022,11,25,Friday,53.8425,0.39263803680981596
32877,2022-11-25,S004,P0018,Furniture,West,82,48,81,150.49,5,Sunny,0,158.68,Autumn,0,69,2022,11,25,Friday,142.9655,0.5853658536585366
32878,2022-11-25,S004,P0019,Clothing,West,57,57,86,59.34,0,Sunny,0,56.91,Autumn,0,77,2022,11,25,Friday,59.34,1.0
32879,2022-11-25,S004,P0020,Furniture,West,167,70,0,115.0,10,Sunny,0,126.07,Autumn,0,67,2022,11,25,Friday,103.5,0.41916167664670656
32880,2022-11-25,S005,P0001,Groceries,North,426,106,0,11.62,5,Rainy,0,10.56,Autumn,0,88,2022,11,25,Friday,11.038999999999998,0.24882629107981222
32881,2022-11-25,S005,P0002,Electronics,North,236,105,0,40.27,10,Rainy,1,34.38,Autumn,0,102,2022,11,25,Friday,36.243,0.4449152542372881
32882,2022-11-25,S005,P0003,Toys,North,153,51,67,26.8,10,Rainy,0,26.76,Autumn,0,76,2022,11,25,Friday,24.12,0.3333333333333333
32883,2022-11-25,S005,P0004,Groceries,North,113,100,111,6.86,15,Rainy,1,6.47,Autumn,0,97,2022,11,25,Friday,5.831,0.8849557522123894
32884,2022-11-25,S005,P0005,Groceries,North,159,84,0,14.03,25,Rainy,1,12.16,Autumn,0,125,2022,11,25,Friday,10.522499999999999,0.5283018867924528
32885,2022-11-25,S005,P0006,Groceries,North,680,102,0,63.84,0,Rainy,0,55.37,Autumn,0,104,2022,11,25,Friday,63.84,0.15
32886,2022-11-25,S005,P0007,Groceries,North,91,91,0,68.24,25,Rainy,1,62.98,Autumn,0,114,2022,11,25,Friday,51.17999999999999,1.0
32887,2022-11-25,S005,P0008,Groceries,North,184,75,136,68.2,5,Rainy,0,64.91,Autumn,0,124,2022,11,25,Friday,64.79,0.4076086956521739
32888,2022-11-25,S005,P0009,Groceries,North,715,77,0,103.23,0,Rainy,0,92.91,Autumn,0,105,2022,11,25,Friday,103.23,0.1076923076923077
32889,2022-11-25,S005,P0010,Groceries,North,205,81,417,49.94,25,Rainy,1,59.18,Autumn,0,133,2022,11,25,Friday,37.455,0.3951219512195122
32890,2022-11-25,S005,P0011,Electronics,North,533,137,0,78.59,10,Rainy,0,88.66,Autumn,0,121,2022,11,25,Friday,70.73100000000001,0.2570356472795497
32891,2022-11-25,S005,P0012,Furniture,North,406,112,453,106.95,25,Rainy,1,115.13,Autumn,0,103,2022,11,25,Friday,80.2125,0.27586206896551724
32892,2022-11-25,S005,P0013,Groceries,North,535,104,0,74.9,5,Rainy,0,80.02,Autumn,0,116,2022,11,25,Friday,71.155,0.19439252336448598
32893,2022-11-25,S005,P0014,Furniture,North,233,24,0,143.44,0,Rainy,0,152.5,Autumn,0,37,2022,11,25,Friday,143.44,0.10300429184549356
32894,2022-11-25,S005,P0015,Groceries,North,114,98,0,57.1,5,Rainy,0,56.16,Autumn,0,140,2022,11,25,Friday,54.245,0.8596491228070176
32895,2022-11-25,S005,P0016,Toys,North,218,65,0,25.38,20,Rainy,1,30.46,Autumn,0,67,2022,11,25,Friday,20.304000000000002,0.2981651376146789
32896,2022-11-25,S005,P0017,Toys,North,171,98,130,35.16,15,Rainy,1,41.01,Autumn,0,125,2022,11,25,Friday,29.885999999999996,0.5730994152046783
32897,2022-11-25,S005,P0018,Clothing,North,214,66,0,21.04,5,Rainy,0,19.55,Autumn,0,85,2022,11,25,Friday,19.988,0.308411214953271
32898,2022-11-25,S005,P0019,Furniture,North,113,69,0,139.44,0,Rainy,0,138.83,Autumn,0,61,2022,11,25,Friday,139.44,0.6106194690265486
32899,2022-11-25,S005,P0020,Toys,North,229,71,0,27.24,10,Rainy,0,29.81,Autumn,0,89,2022,11,25,Friday,24.516,0.31004366812227074
32900,2022-11-26,S001,P0001,Electronics,North,163,75,0,67.16,5,Sunny,0,79.4,Autumn,0,91,2022,11,26,Saturday,63.80199999999999,0.4601226993865031
32901,2022-11-26,S001,P0002,Clothing,North,136,45,0,53.65,10,Sunny,0,58.51,Autumn,0,69,2022,11,26,Saturday,48.285,0.33088235294117646
32902,2022-11-26,S001,P0003,Clothing,North,383,105,0,47.28,25,Sunny,1,50.49,Autumn,0,139,2022,11,26,Saturday,35.46,0.2741514360313316
32903,2022-11-26,S001,P0004,Electronics,North,91,86,0,104.94,5,Sunny,0,114.61,Autumn,0,102,2022,11,26,Saturday,99.693,0.945054945054945
32904,2022-11-26,S001,P0005,Groceries,North,548,72,0,51.18,10,Sunny,0,54.26,Autumn,0,86,2022,11,26,Saturday,46.062,0.13138686131386862
32905,2022-11-26,S001,P0006,Toys,North,359,95,377,41.41,10,Sunny,0,40.93,Autumn,0,114,2022,11,26,Saturday,37.269,0.2646239554317549
32906,2022-11-26,S001,P0007,Groceries,North,376,177,0,22.63,25,Sunny,1,26.83,Autumn,0,163,2022,11,26,Saturday,16.9725,0.47074468085106386
32907,2022-11-26,S001,P0008,Electronics,North,58,58,129,44.18,15,Sunny,1,48.77,Autumn,0,142,2022,11,26,Saturday,37.553,1.0
32908,2022-11-26,S001,P0009,Clothing,North,148,141,164,105.78,10,Sunny,1,94.52,Autumn,0,171,2022,11,26,Saturday,95.202,0.9527027027027027
32909,2022-11-26,S001,P0010,Furniture,North,133,133,536,177.46,0,Sunny,0,163.89,Autumn,0,162,2022,11,26,Saturday,177.46,1.0
32910,2022-11-26,S001,P0011,Furniture,North,221,131,219,139.65,25,Sunny,1,153.58,Autumn,0,116,2022,11,26,Saturday,104.73750000000001,0.5927601809954751
32911,2022-11-26,S001,P0012,Groceries,North,359,154,0,87.73,10,Sunny,0,79.91,Autumn,0,134,2022,11,26,Saturday,78.95700000000001,0.42896935933147634
32912,2022-11-26,S001,P0013,Toys,North,97,97,85,35.65,0,Sunny,0,33.66,Autumn,0,101,2022,11,26,Saturday,35.65,1.0
32913,2022-11-26,S001,P0014,Groceries,North,758,164,0,87.41,0,Sunny,0,92.73,Autumn,0,158,2022,11,26,Saturday,87.41,0.21635883905013192
32914,2022-11-26,S001,P0015,Toys,North,147,33,0,10.36,25,Sunny,1,9.37,Autumn,0,40,2022,11,26,Saturday,7.77,0.22448979591836735
32915,2022-11-26,S001,P0016,Groceries,North,120,95,0,43.52,0,Sunny,0,38.63,Autumn,0,118,2022,11,26,Saturday,43.52,0.7916666666666666
32916,2022-11-26,S001,P0017,Toys,North,138,96,143,22.25,10,Sunny,0,23.46,Autumn,0,121,2022,11,26,Saturday,20.025000000000002,0.6956521739130435
32917,2022-11-26,S001,P0018,Groceries,North,175,33,0,51.83,5,Sunny,0,47.19,Autumn,0,54,2022,11,26,Saturday,49.238499999999995,0.18857142857142858
32918,2022-11-26,S001,P0019,Furniture,North,125,43,0,94.69,10,Sunny,0,83.23,Autumn,0,43,2022,11,26,Saturday,85.221,0.344
32919,2022-11-26,S001,P0020,Furniture,North,509,116,0,133.3,5,Sunny,0,126.6,Autumn,0,108,2022,11,26,Saturday,126.635,0.22789783889980353
32920,2022-11-26,S002,P0001,Groceries,South,337,89,0,85.98,5,Cloudy,0,80.64,Autumn,0,116,2022,11,26,Saturday,81.681,0.26409495548961426
32921,2022-11-26,S002,P0002,Toys,South,161,158,310,34.34,10,Cloudy,0,39.42,Autumn,0,141,2022,11,26,Saturday,30.906000000000002,0.9813664596273292
32922,2022-11-26,S002,P0003,Groceries,South,185,155,552,83.91,15,Cloudy,1,89.73,Autumn,0,164,2022,11,26,Saturday,71.3235,0.8378378378378378
32923,2022-11-26,S002,P0004,Groceries,South,243,99,0,46.46,0,Cloudy,0,45.47,Autumn,0,112,2022,11,26,Saturday,46.46,0.4074074074074074
32924,2022-11-26,S002,P0005,Electronics,South,206,128,526,99.12,10,Cloudy,0,105.33,Autumn,0,152,2022,11,26,Saturday,89.20800000000001,0.6213592233009708
32925,2022-11-26,S002,P0006,Clothing,South,50,50,83,67.42,0,Cloudy,0,58.4,Autumn,0,88,2022,11,26,Saturday,67.42,1.0
32926,2022-11-26,S002,P0007,Toys,South,457,248,714,35.52,15,Cloudy,1,30.6,Autumn,0,213,2022,11,26,Saturday,30.192,0.5426695842450766
32927,2022-11-26,S002,P0008,Groceries,South,145,145,168,22.72,25,Cloudy,1,25.37,Autumn,0,151,2022,11,26,Saturday,17.04,1.0
32928,2022-11-26,S002,P0009,Groceries,South,278,142,281,53.6,25,Cloudy,1,50.67,Autumn,0,125,2022,11,26,Saturday,40.2,0.5107913669064749
32929,2022-11-26,S002,P0010,Groceries,South,131,99,140,92.75,10,Cloudy,0,82.33,Autumn,0,129,2022,11,26,Saturday,83.47500000000001,0.7557251908396947
32930,2022-11-26,S002,P0011,Groceries,South,324,103,551,91.74,20,Cloudy,1,104.71,Autumn,0,160,2022,11,26,Saturday,73.392,0.31790123456790126
32931,2022-11-26,S002,P0012,Electronics,South,320,73,0,72.35,0,Cloudy,0,79.82,Autumn,0,110,2022,11,26,Saturday,72.35,0.228125
32932,2022-11-26,S002,P0013,Groceries,South,258,113,0,25.36,0,Cloudy,0,21.59,Autumn,0,124,2022,11,26,Saturday,25.36,0.437984496124031
32933,2022-11-26,S002,P0014,Electronics,South,654,67,0,118.71,0,Cloudy,0,105.08,Autumn,0,66,2022,11,26,Saturday,118.71,0.10244648318042814
32934,2022-11-26,S002,P0015,Clothing,South,954,97,0,56.91,25,Cloudy,1,65.16,Autumn,0,127,2022,11,26,Saturday,42.6825,0.10167714884696016
32935,2022-11-26,S002,P0016,Clothing,South,236,45,0,83.1,0,Cloudy,0,77.56,Autumn,0,63,2022,11,26,Saturday,83.1,0.1906779661016949
32936,2022-11-26,S002,P0017,Toys,South,206,104,0,21.8,0,Cloudy,0,23.65,Autumn,0,107,2022,11,26,Saturday,21.8,0.5048543689320388
32937,2022-11-26,S002,P0018,Clothing,South,57,57,121,32.93,0,Cloudy,0,31.47,Autumn,0,133,2022,11,26,Saturday,32.93,1.0
32938,2022-11-26,S002,P0019,Clothing,South,228,126,0,110.37,0,Cloudy,0,105.21,Autumn,0,155,2022,11,26,Saturday,110.37,0.5526315789473685
32939,2022-11-26,S002,P0020,Furniture,South,0,0,0,124.11,10,Cloudy,0,111.83,Autumn,0,77,2022,11,26,Saturday,111.699,
32940,2022-11-26,S003,P0001,Toys,East,224,170,302,19.44,0,Sunny,0,21.11,Autumn,0,142,2022,11,26,Saturday,19.44,0.7589285714285714
32941,2022-11-26,S003,P0002,Groceries,East,631,108,0,57.09,10,Sunny,0,68.88,Autumn,0,137,2022,11,26,Saturday,51.38100000000001,0.17115689381933438
32942,2022-11-26,S003,P0003,Electronics,East,171,171,289,107.06,20,Sunny,1,115.45,Autumn,0,243,2022,11,26,Saturday,85.64800000000001,1.0
32943,2022-11-26,S003,P0004,Groceries,East,24,24,0,20.27,10,Sunny,0,17.25,Autumn,0,75,2022,11,26,Saturday,18.243,1.0
32944,2022-11-26,S003,P0005,Toys,East,0,0,0,17.08,10,Sunny,0,20.62,Autumn,0,46,2022,11,26,Saturday,15.371999999999998,
32945,2022-11-26,S003,P0006,Toys,East,111,97,106,36.59,10,Sunny,0,34.5,Autumn,0,90,2022,11,26,Saturday,32.931000000000004,0.8738738738738738
32946,2022-11-26,S003,P0007,Groceries,East,1397,302,0,19.94,25,Sunny,1,23.97,Autumn,0,289,2022,11,26,Saturday,14.955000000000002,0.21617752326413744
32947,2022-11-26,S003,P0008,Clothing,East,192,96,234,99.88,25,Sunny,1,96.17,Autumn,0,124,2022,11,26,Saturday,74.91,0.5
32948,2022-11-26,S003,P0009,Groceries,East,135,135,161,58.68,10,Sunny,1,54.14,Autumn,0,141,2022,11,26,Saturday,52.812,1.0
32949,2022-11-26,S003,P0010,Groceries,East,210,118,0,38.54,10,Sunny,0,33.14,Autumn,0,110,2022,11,26,Saturday,34.686,0.5619047619047619
32950,2022-11-26,S003,P0011,Electronics,East,205,113,257,129.28,10,Sunny,1,121.92,Autumn,0,126,2022,11,26,Saturday,116.352,0.551219512195122
32951,2022-11-26,S003,P0012,Furniture,East,225,92,163,99.83,5,Sunny,0,107.68,Autumn,0,92,2022,11,26,Saturday,94.8385,0.4088888888888889
32952,2022-11-26,S003,P0013,Groceries,East,1143,103,0,83.65,5,Sunny,0,77.77,Autumn,0,143,2022,11,26,Saturday,79.4675,0.09011373578302712
32953,2022-11-26,S003,P0014,Groceries,East,543,159,0,109.7,5,Sunny,0,94.8,Autumn,0,145,2022,11,26,Saturday,104.215,0.292817679558011
32954,2022-11-26,S003,P0015,Groceries,East,428,102,0,98.45,10,Sunny,1,118.7,Autumn,0,133,2022,11,26,Saturday,88.605,0.2383177570093458
32955,2022-11-26,S003,P0016,Electronics,East,321,95,270,109.51,5,Sunny,0,116.42,Autumn,0,140,2022,11,26,Saturday,104.0345,0.29595015576323985
32956,2022-11-26,S003,P0017,Furniture,East,301,66,0,116.69,10,Sunny,0,127.37,Autumn,0,93,2022,11,26,Saturday,105.021,0.21926910299003322
32957,2022-11-26,S003,P0018,Furniture,East,672,65,0,146.83,5,Sunny,0,132.06,Autumn,0,100,2022,11,26,Saturday,139.48850000000002,0.09672619047619048
32958,2022-11-26,S003,P0019,Groceries,East,84,84,103,52.24,10,Sunny,0,44.59,Autumn,0,98,2022,11,26,Saturday,47.016000000000005,1.0
32959,2022-11-26,S003,P0020,Clothing,East,821,83,0,69.79,10,Sunny,0,63.85,Autumn,0,93,2022,11,26,Saturday,62.81100000000001,0.10109622411693057
32960,2022-11-26,S004,P0001,Groceries,West,116,112,0,11.52,5,Rainy,0,10.3,Autumn,0,110,2022,11,26,Saturday,10.943999999999999,0.9655172413793104
32961,2022-11-26,S004,P0002,Groceries,West,125,83,0,23.96,0,Rainy,0,21.93,Autumn,0,135,2022,11,26,Saturday,23.96,0.664
32962,2022-11-26,S004,P0003,Furniture,West,152,90,0,118.58,25,Rainy,1,136.19,Autumn,0,111,2022,11,26,Saturday,88.935,0.5921052631578947
32963,2022-11-26,S004,P0004,Groceries,West,328,49,213,47.78,5,Rainy,0,53.37,Autumn,0,79,2022,11,26,Saturday,45.391,0.14939024390243902
32964,2022-11-26,S004,P0005,Clothing,West,212,85,0,75.39,10,Rainy,0,73.67,Autumn,0,122,2022,11,26,Saturday,67.851,0.4009433962264151
32965,2022-11-26,S004,P0006,Groceries,West,361,55,0,31.56,10,Rainy,0,37.57,Autumn,0,86,2022,11,26,Saturday,28.404,0.1523545706371191
32966,2022-11-26,S004,P0007,Groceries,West,445,98,0,27.04,25,Rainy,1,23.85,Autumn,0,156,2022,11,26,Saturday,20.28,0.2202247191011236
32967,2022-11-26,S004,P0008,Furniture,West,137,59,0,77.57,20,Rainy,1,92.37,Autumn,0,70,2022,11,26,Saturday,62.056,0.4306569343065693
32968,2022-11-26,S004,P0009,Clothing,West,345,75,0,101.0,10,Rainy,1,108.12,Autumn,0,87,2022,11,26,Saturday,90.9,0.21739130434782608
32969,2022-11-26,S004,P0010,Groceries,West,188,57,0,20.12,10,Rainy,0,22.58,Autumn,0,56,2022,11,26,Saturday,18.108,0.30319148936170215
32970,2022-11-26,S004,P0011,Clothing,West,779,82,0,48.05,20,Rainy,1,57.7,Autumn,0,97,2022,11,26,Saturday,38.44,0.10526315789473684
32971,2022-11-26,S004,P0012,Electronics,West,128,47,0,114.07,0,Rainy,0,97.91,Autumn,0,77,2022,11,26,Saturday,114.07,0.3671875
32972,2022-11-26,S004,P0013,Groceries,West,1217,73,0,19.41,10,Rainy,0,20.96,Autumn,0,113,2022,11,26,Saturday,17.469,0.0599835661462613
32973,2022-11-26,S004,P0014,Furniture,West,177,57,160,164.21,5,Rainy,0,175.27,Autumn,0,83,2022,11,26,Saturday,155.9995,0.3220338983050847
